"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"62","Little Rock, USA",34.7464809,-92.2895948,34.6256657,34.8218226,-92.5215905,-92.1506554
"63","Berea, USA",41.3661614,-81.8543026,41.344098,41.390159,-81.8964362,-81.837357
"64","Gatlinburg, USA",35.714259,-83.5101638,35.697268,35.757232,-83.568031,-83.427974
"65","Blytheville, USA",35.9272953,-89.9189754,35.878411,35.9844288,-89.9652676,-89.8205332
"66","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"67","Myrtle Beach, USA",33.6956461,-78.8900409,33.6473768,33.791255,-78.978024,-78.7854686
"68","Waukee, USA",41.6118485,-93.8845129,41.5395823,41.651116,-93.9159948,-93.8142234
"69","Moss Point, USA",30.4115881,-88.5344601,30.3876951,30.47276,-88.6009118,-88.4741329
"70","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"71","Corpus Christi, USA",27.8002542,-97.3955744,27.483569,27.91647,-97.750557,-96.961108
"72","Granite City, USA",38.7014389,-90.1487199,38.68084,38.799449,-90.18961,-90.075759
"73","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"74","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"75","Murfreesboro, USA",35.845999,-86.3920452,35.762729,35.960638,-86.570986,-86.325279
"76","Murfreesboro, USA",35.845999,-86.3920452,35.762729,35.960638,-86.570986,-86.325279
"77","Russellville, USA",35.2784173,-93.1337856,35.2239821,35.3513262,-93.2069797,-93.0618286
"78","Cincinnati, USA",39.1014537,-84.5124602,39.0520565,39.2210368,-84.71239,-84.3687784
"79","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"80","Princeton, USA",38.3553236,-87.5675223,38.333293,38.374231,-87.617171,-87.538324
"81","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"82","South Daytona, USA",29.1658158,-81.0044995,29.1470059,29.1858075,-81.0284808,-80.9894644
"83","Paducah, USA",37.0833893,-88.6000478,37.036833,37.105213,-88.7329,-88.560638
"84","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"85","Little Rock, USA",34.7464809,-92.2895948,34.6256657,34.8218226,-92.5215905,-92.1506554
"86","Russellville, USA",35.2784173,-93.1337856,35.2239821,35.3513262,-93.2069797,-93.0618286
"87","Brazil, USA",39.523652,-87.1250154,39.503972,39.536777,-87.148036,-87.098542
"88","Russellville, USA",35.2784173,-93.1337856,35.2239821,35.3513262,-93.2069797,-93.0618286
"89","Loganville, USA",39.8556564,-76.7074696,39.841964,39.8668595,-76.7177756,-76.6944702
"90","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"91","Corpus Christi, USA",27.8002542,-97.3955744,27.483569,27.91647,-97.750557,-96.961108
"92","Moss Point, USA",30.4115881,-88.5344601,30.3876951,30.47276,-88.6009118,-88.4741329
"93","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"94","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"95","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"96","Gatlinburg, USA",35.714259,-83.5101638,35.697268,35.757232,-83.568031,-83.427974
"97","Des Moines, USA",41.5910641,-93.6037149,41.4796389,41.6589106,-93.7091754,-93.4936911
"98","Paducah, USA",37.0833893,-88.6000478,37.036833,37.105213,-88.7329,-88.560638
"99","Little Rock, USA",34.7464809,-92.2895948,34.6256657,34.8218226,-92.5215905,-92.1506554
"100","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"101","Sacramento, USA",38.5815719,-121.4943996,38.437574,38.685506,-121.56012,-121.36274
"102","Myrtle Beach, USA",33.6956461,-78.8900409,33.6473768,33.791255,-78.978024,-78.7854686
"103","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"104","Corpus Christi, USA",27.8002542,-97.3955744,27.483569,27.91647,-97.750557,-96.961108
"105","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"106","Moody, USA",43.998215,-96.6671385,43.8475139,44.198395,-96.8888246,-96.452774
"107","Lindale, USA",32.5156971,-95.4093998,32.4566848,32.5337478,-95.457903,-95.378649
"108","Bowie, USA",38.9429659,-76.731234,38.8897352,39.012597,-76.800051,-76.6933111
"109","Cameron, USA",41.4586993,-78.1931833,41.216931,41.618201,-78.421154,-77.987503
"110","The Woodlands, USA",30.1734194,-95.504686,30.1031726,30.2305685,-95.601198,-95.4342991
"111","Donna North, USA",40.7109078,-73.9677103,40.7108578,40.7109578,-73.9677603,-73.9676603
"112","Rio Grande City, USA",26.3827771,-98.8205251,26.3322599,26.438178,-98.86869,-98.769828
"113","Edgewood, USA",39.4187194,-76.2944016,39.3804116,39.4664561,-76.348535,-76.2473488
"114","Skidmore, USA",39.0212224,-76.4152369,39.0211724,39.0212724,-76.4152869,-76.4151869
"115","Bovina, USA",42.2695295,-74.726823,42.2495295,42.2895295,-74.746823,-74.706823
"116","Weimar, USA",39.0373968,-120.9724425,39.0173968,39.0573968,-120.9924425,-120.9524425
"117","Monahans, USA",31.5886066,-102.8869847,31.5639829,31.695715,-103.165079,-102.8597799
"118","Zapata, USA",26.9113353,-99.269344,26.8713353,26.9513353,-99.309344,-99.229344
"119","Dickinson, USA",38.8790615,-97.1893341,38.6092529,39.1335404,-97.3719157,-96.890042
"120","Laredo, USA",27.5199841,-99.4953764,27.3664121,27.7444122,-99.7503179,-99.3310257
"121","Boswell, USA",40.1614651,-79.0289161,40.152756,40.172305,-79.038324,-79.017832
"122","Carrizo Springs, USA",28.5248664,-99.8617529,28.510575,28.546429,-99.87999,-99.837887
"123","Brewer, USA",44.796942,-68.760681,44.740572,44.8216762,-68.78738,-68.684377
"124","Granbury, USA",32.4420826,-97.7941967,32.411315,32.514009,-97.831182,-97.628053
"125","Eaton, USA",42.5935964,-84.8443666,42.42086,42.77116,-85.074501,-84.6025463
"126","Iowa Park, USA",33.9514847,-98.6686709,33.9114847,33.9914847,-98.7086709,-98.6286709
"127","Bridge City, USA",30.0207678,-93.8457255,29.994765,30.078999,-93.905035,-93.757712
"128","Burleson, USA",32.5420821,-97.3208492,32.4327207,32.5719198,-97.4315483,-97.2489012
"129","Tyler, USA",32.3512601,-95.3010624,32.2306715,32.4673736,-95.4189682,-95.1933142
"130","Paschal, USA",31.2668387,-85.851604,31.2667887,31.2668887,-85.851654,-85.851554
"131","Florence, USA",34.79981,-87.677251,34.7790447,34.8911749,-87.7224774,-87.575818
"132","Waco, USA",31.549333,-97.1466695,31.446727,31.6603867,-97.329176,-97.0447115
"133","Big Spring, USA",32.250398,-101.4787356,32.1933865,32.2806635,-101.5358597,-101.4018617
"134","Slaton, USA",33.4343676,-101.6435243,33.418039,33.492044,-101.675021,-101.61314
"135","Porter, USA",41.4457032,-87.0724971,41.220161,41.711857,-87.222932,-86.929321
"136","Needville, USA",29.3994101,-95.8377297,29.3800931,29.4128601,-95.8559991,-95.8193911
"137","Coldspring, USA",30.592421,-95.1293818,30.570194,30.60403,-95.144535,-95.117441
"138","Chico, USA",39.7284945,-121.8374777,39.6986722,39.8168492,-121.8987215,-121.7133702
"139","Madison, USA",43.074761,-89.3837613,42.998071,43.171916,-89.566844,-89.246813
"140","Cigarroa, USA",27.4305217,-99.4879742,27.430497,27.4305825,-99.4901551,-99.4856132
"141","Anna, USA",33.3473945,-96.5698132395366,33.2990911,33.3881528,-96.6385487,-96.4408508
"142","Sunnyvale, USA",37.3688301,-122.0363496,37.329895,37.4637361,-122.065265,-121.98242
"143","Andrews, USA",32.3187158,-102.5457155,32.302707,32.340185,-102.573873,-102.521883
"144","Bosqueville, USA",31.6090536,-97.1952832,31.5890536,31.6290536,-97.2152832,-97.1752832
"145","Dublin, USA",37.7021521,-121.9357918,37.6977572,37.7450996,-121.9877977,-121.832439
"146","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"147","Panhandle, USA",35.3454847,-101.3804082,35.336967,35.354142,-101.402055,-101.364103
"148","Giddings, USA",30.1830498,-96.9366112,30.16426,30.206793,-96.959468,-96.891584
"149","Plainview, USA",34.1847936,-101.7068417,34.155971,34.232436,-101.760498,-101.661148
"150","Splendora, USA",30.2329914,-95.1610438,30.2083118,30.2715603,-95.1824565,-95.133541
"151","Pearsall, USA",28.8921939,-99.095033,28.8649822,28.9117592,-99.1264222,-99.0727631
"152","Poteet, USA",29.0373552,-98.5746204,29.0234999,29.0504479,-98.5880709,-98.5600209
"153","Kyle, USA",29.9892928,-97.8772103,29.9428719,30.055501,-97.9746964,-97.8250171
"154","Rice, USA",38.3266261,-98.2007179,38.159161,38.522743,-98.481598,-97.921265
"155","Valley View, USA",39.9485649,-76.7006099,39.940675,39.9613262,-76.7123879,-76.6915291
"156","Van, USA",37.1232245,-78.4927721,36.5407896,39.466012,-83.675413,-75.166435
"157","Burnet, USA",30.7591332,-98.2244422,30.6913,30.785522,-98.279825,-98.165636
"158","West Brook, USA",41.437535,-73.42274,41.437009,41.438635,-73.429276,-73.415293
"159","McKinney, USA",33.1976496,-96.6154471,33.1252923,33.3060918,-96.7679041,-96.5385097
"160","Cleburne, USA",32.3476438,-97.3866837,32.2779491,32.4474001,-97.5456662,-97.3462111
"161","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"162","Byron Nelson, USA",29.648144,-98.611985,29.646535,29.649905,-98.612152,-98.611308
"163","Berkner, USA",32.93732425,-96.6900722460703,32.9361893,32.9384674,-96.6911705,-96.6891502
"164","Lampasas, USA",31.063784,-98.1816957,31.0341521,31.1153801,-98.2233616,-98.1395836
"165","Anahuac, USA",29.7730001,-94.6826961,29.746243,29.784076,-94.690072,-94.667911
"166","Elkhart, USA",41.6819935,-85.9766671,41.637636,41.73882,-86.042335,-85.888146
"167","Bridgeport, USA",41.1670412,-73.2048348,41.1399013,41.2296213,-73.2440717,-73.1537198
"168","Smithville, USA",30.0085542,-97.1594321,29.991439,30.040103,-97.177088,-97.119877
"169","Princeton, USA",38.3553236,-87.5675223,38.333293,38.374231,-87.617171,-87.538324
"170","Sulphur Springs, USA",33.1384886,-95.6010143,33.092034,33.190797,-95.664651,-95.555419
"171","La Joya, USA",26.2470165,-98.4814092,26.2317972,26.2719683,-98.4888438,-98.4472088
"172","Alice, USA",27.7522487,-98.0697249,27.713395,27.805902,-98.1091544,-98.017155
"173","Georgetown, USA",38.2097967,-84.5588311,38.176925,38.277944,-84.602072,-84.504192
"174","Bryan, USA",30.6743643,-96.3699632,30.5846018,30.7315157,-96.4592491,-96.2458901
"175","Taylor, USA",42.240872,-83.2696509,42.1812831,42.2698921,-83.3090076,-83.2281423
"176","Santo, USA",32.6031864,-98.2153231,32.5831864,32.6231864,-98.2353231,-98.1953231
"177","Weslaco East, USA",26.1595156,-97.9908429,25.9995156,26.3195156,-98.1508429,-97.8308429
"178","Alvin, USA",29.4238472,-95.2441009,29.0680929,29.502372,-95.5835594,-95.0565063
"179","Abernathy, USA",33.8323038,-101.8429491,33.8195364,33.8616164,-101.8875165,-101.7553134
"180","Childress, USA",34.4240925,-100.2070996,34.408353,34.446566,-100.314066,-100.191158
"181","Mertzon, USA",31.2599139,-100.8206829,31.249264,31.272625,-100.832826,-100.811129
"182","Perryton, USA",36.4000313,-100.8026505,36.354031,36.4266867,-100.828392,-100.747118
"183","Holy Cross, USA",62.1994444,-159.7713889,62.139169,62.234124,-159.931433,-159.715126
"184","Lake Belton, USA",31.0560132,-97.464453,30.967522,31.118922,-97.542252,-97.426001
"185","Vanderbilt, USA",35.3305443,-115.2510971,35.3105443,35.3505443,-115.2710971,-115.2310971
"186","Buna, USA",30.4368977,-93.964566,30.4168977,30.4568977,-93.984566,-93.944566
"187","Mildred, USA",39.7625507,-89.6342649,39.7425507,39.7825507,-89.6542649,-89.6142649
"188","Colorado City, USA",32.3930337,-100.8635106,32.3530337,32.4330337,-100.9035106,-100.8235106
"189","Carrizo Springs, USA",28.5248664,-99.8617529,28.510575,28.546429,-99.87999,-99.837887
"190","Oak Ridge, USA",36.0103562,-84.2696449,35.874865,36.064502,-84.436588,-84.156558
"191","Sam Rayburn, USA",31.0640841,-94.035745,31.0440841,31.0840841,-94.055745,-94.015745
"192","Hallsville, USA",32.5043161,-94.5740934,32.4853305,32.5225175,-94.5953973,-94.5401813
"193","Mansfield, USA",40.75839,-82.5154471,40.6886407,40.8436295,-82.5900726,-82.4565572
"194","Liberty City, USA",32.5812455,-85.7491225,32.5612455,32.6012455,-85.7691225,-85.7291225
"195","Azle, USA",32.910378,-97.5519660558464,32.860218,32.9602813,-97.5912121,-97.5087161
"196","Brownsville, USA",25.9140256,-97.4890856,25.84019,26.2175148,-97.6445529,-97.2736409
"197","Lubbock, USA",33.5778631,-101.8551665,33.4478798,33.7084726,-102.0321237,-101.749008
"198","Lovejoy, USA",33.4362245,-84.3143675,33.427433,33.479028,-84.345244,-84.29696
"199","Springtown, USA",40.5564892,-75.2893441,40.5364892,40.5764892,-75.3093441,-75.2693441
"200","Burleson, USA",32.5420821,-97.3208492,32.4327207,32.5719198,-97.4315483,-97.2489012
"201","Decatur, USA",39.8454163,-88.9524151,39.7867965,39.9249642,-89.0323691,-88.8032028
"202","Western Hills, USA",37.2048724,-77.4302609,37.1848724,37.2248724,-77.4502609,-77.4102609
"203","Madisonville, USA",37.3280037,-87.4986989,37.284134,37.39699,-87.554958,-87.452179
"204","Madisonville, USA",37.3280037,-87.4986989,37.284134,37.39699,-87.554958,-87.452179
"205","Huntington, USA",38.4192496,-82.445154,38.375994,38.4396988,-82.5317857,-82.353193
"206","Timber Creek, USA",47.8840564,-90.2649205,47.88151,47.8868032,-90.269363,-90.2601498
"207","Creekview, USA",40.6609275,-112.0220114,40.6509275,40.6709275,-112.0320114,-112.0120114
"208","Holland, USA",42.7876022,-86.1090828,42.729343,42.8028369,-86.166987,-86.047901
"209","Anahuac, USA",29.7730001,-94.6826961,29.746243,29.784076,-94.690072,-94.667911
"210","Needville, USA",29.3994101,-95.8377297,29.3800931,29.4128601,-95.8559991,-95.8193911
"211","Vidor, USA",30.1316001,-94.0154542,30.0897159,30.1865299,-94.0396107,-93.9083047
"212","Port Neches-Groves, USA",29.954728,-93.931367,29.952905,29.956522,-93.931367,-93.93098
"213","Malakoff, USA",32.1695965,-96.0124678,32.150672,32.206402,-96.0636118,-95.9723918
"214","Jacksboro, USA",33.2184477,-98.1586558,33.1840618,33.2507588,-98.195734,-98.112655
"215","Perrin, USA",37.2701422,-76.4241138,37.2501422,37.2901422,-76.4441138,-76.4041138
"216","Whitesboro, USA",39.2146231,-123.7644585,39.1946231,39.2346231,-123.7844585,-123.7444585
"217","Crandall, USA",32.6279113,-96.4558196,32.6000036,32.6534646,-96.4833074,-96.4132164
"218","Seminole, USA",28.7225829,-81.2353683,28.6105084,28.879227,-81.4597364,-80.986985
"219","Abilene, USA",32.4466741,-99.7333011,32.343292,32.624481,-99.867722,-99.623084
"220","Brownsville, USA",25.9140256,-97.4890856,25.84019,26.2175148,-97.6445529,-97.2736409
"221","Sharyland, USA",26.2111845,-98.2880699,26.1911845,26.2311845,-98.3080699,-98.2680699
"222","Kyle, USA",29.9892928,-97.8772103,29.9428719,30.055501,-97.9746964,-97.8250171
"223","Lone Oak, USA",29.9016153,-96.5819171,29.8816153,29.9216153,-96.6019171,-96.5619171
"224","Comanche, USA",37.1960944,-99.2958383,36.999221,37.38493,-99.54351,-99.0006798
"225","Paris, USA",35.2920325,-93.7299173,35.26725,35.3065029,-93.761807,-93.675083
"226","Milby, USA",29.7280367,-95.3480321,29.7279774,29.728119,-95.3480624,-95.34799
"227","Dimmitt, USA",34.550812,-102.3122713,34.467845,34.56062,-102.341733,-102.287092
"228","Brownfield, USA",33.1812035,-102.2743489,33.144576,33.202934,-102.294415,-102.244078
"229","Coahoma, USA",34.1931314,-90.5653906,33.984718,34.5259009,-90.959317,-90.400352
"230","Highland Park, USA",42.1816919,-87.8003438,42.152293,42.223163,-87.852259,-87.7588729
"231","Woodville, USA",30.7752011,-94.4154758,30.753675,30.796202,-94.440276,-94.408011
"232","Lago Vista, USA",30.4601975,-97.9883477,30.3991921,30.5071711,-98.0374396,-97.9548403
"233","Saginaw, USA",43.4200387,-83.9490365,43.3800387,43.4600387,-83.9890365,-83.9090365
"234","West Oso, USA",48.2722809,-121.9192383,48.25854,48.2976653,-121.942244,-121.8814681
"235","North Forney, USA",32.747893,-96.4719289,32.7056029,32.7868127,-96.4961725,-96.398148
"236","Snyder, USA",40.7615395,-77.0909536,40.6318753,40.889621,-77.356438,-76.7962445
"237","Marshall, USA",35.9089643,-92.6312746,35.8927707,35.9219312,-92.6737751,-92.6022053
"238","Elgin, USA",42.03726,-88.2810994,41.971373,42.103581,-88.4545654,-88.222773
"239","Arlington, USA",32.701939,-97.105624826688,32.586565,32.817121,-97.233818,-97.037008
"240","Yorktown, USA",37.2378875,-76.5080633,37.2287761,37.242553,-76.5254094,-76.5045803
"241","Brownsville, USA",25.9140256,-97.4890856,25.84019,26.2175148,-97.6445529,-97.2736409
"242","Mansfield Summit, USA",40.99135,-81.56363,40.990146,40.992185,-81.563646,-81.563556
"243","Winnsboro, USA",34.3807012,-81.0864776,34.344864,34.393807,-81.109123,-81.070506
"244","Fossil Ridge, USA",43.5399811,-103.5199169,43.5399311,43.5400311,-103.5199669,-103.5198669
"245","Kirbyville, USA",40.4742606,-75.8585354,40.4542606,40.4942606,-75.8785354,-75.8385354
"246","Fairfield, USA",38.2493581,-122.0399663,38.158498,38.308742,-122.174914,-121.892073
"247","Warren, USA",40.8442828,-90.6168408,40.6276452,41.069695,-90.789024,-90.439728
"248","Frisco, USA",33.1506744,-96.8236116,33.0814979,33.219578,-96.9227866,-96.7325669
"249","Levelland, USA",33.5873164,-102.37796,33.537908,33.6083138,-102.401899,-102.326046
"250","Ranchview, USA",43.99102395,-92.3464292537085,43.9886365,43.9921716,-92.3498514,-92.3440567
"251","Orange Grove, USA",35.9759738,-79.1939035,35.9559738,35.9959738,-79.2139035,-79.1739035
"252","Whitney, USA",40.73964505,-74.0089209502898,40.739445,40.739821,-74.0094548,-74.0084222
"253","Salado, USA",30.9473351,-97.5382009,30.925682,30.961901,-97.544383,-97.502055
"254","San Saba, USA",31.1957234,-98.718098,31.18216,31.205083,-98.7654414,-98.7074734
"255","Wichita Falls, USA",33.9137085,-98.4933873,33.8356543,33.9964124,-98.6143877,-98.4243457
"256","Somerset, USA",39.9980022,-79.0415528,39.7213723,40.285374,-79.4177842,-78.658409
"257","Mauriceville, USA",30.2035419,-93.8662819,30.1835419,30.2235419,-93.8862819,-93.8462819
"258","Weslaco, USA",26.1595156,-97.9908429,25.9995156,26.3195156,-98.1508429,-97.8308429
"259","San Marcos, USA",29.8826436,-97.9405828,29.7765832,29.960591,-98.01213,-97.841958
"260","Wills Point, USA",29.7468765,-90.0059039,29.7268765,29.7668765,-90.0259039,-89.9859039
"261","San Angelo, USA",31.4648357,-100.4398442,31.3355045,31.5264855,-100.5292906,-100.3599256
"262","Reicher, USA",31.5609991,-97.1675039,31.5609491,31.5610491,-97.1675539,-97.1674539
"263","Carthage, USA",32.1570412,-94.338114,32.127573,32.178107,-94.3720469,-94.3008549
"264","Brazosport, USA",28.9471921,-95.3143823,28.9271921,28.9671921,-95.3343823,-95.2943823
"265","Elkhart, USA",41.6819935,-85.9766671,41.637636,41.73882,-86.042335,-85.888146
"266","Chapel Hill, USA",35.9131542,-79.05578,35.8694072,35.9730252,-79.0831657,-78.995411
"267","Midlothan, USA",30.011612,-89.992768,30.011161,30.011612,-89.992768,-89.992663
"268","Jarrell, USA",36.0653408,-88.5731106,36.0453408,36.0853408,-88.5931106,-88.5531106
"269","Brady, USA",31.1317825,-99.334939,31.0928889,31.18405,-99.4448234,-99.3130984
"270","Redwater, USA",33.3581802,-94.2543607,33.3465129,33.3702859,-94.2715773,-94.2407693
"271","Tarkington, USA",55.3295615,-162.6761215,55.3293227,55.3297235,-162.6762508,-162.6760442
"272","Sour Lake, USA",30.1402122,-94.4110239,30.1167109,30.155264,-94.4243357,-94.3830706
"273","Needville, USA",29.3994101,-95.8377297,29.3800931,29.4128601,-95.8559991,-95.8193911
"274","Nederland, USA",39.9613759,-105.5108312,39.954981,39.975315,-105.523337,-105.484176
"275","Waller, USA",29.9443902,-95.9955885,29.7279299,30.2453392,-96.192284,-95.803354
"276","Conroe, USA",30.3118769,-95.4560512,30.2026589,30.4199903,-95.6567012,-95.3909429
"277","Corrigan, USA",30.9968565,-94.8271527,30.978616,31.022656,-94.861253,-94.793534
"278","Texas City, USA",29.383845,-94.9027002,29.300965,29.566376,-95.078276,-94.714285
"279","Altair, USA",33.4889396,-117.1534055,33.4689396,33.5089396,-117.1734055,-117.1334055
"280","Aledo, USA",41.1997568,-90.7493063,41.185186,41.214498,-90.761936,-90.71822
"281","City View, USA",34.8414507,-99.3520299,34.8214507,34.8614507,-99.3720299,-99.3320299
"282","Fort Worth, USA",32.753177,-97.3327459,32.551584,33.049529,-97.592388,-97.0335808
"283","Bruceville, USA",38.3357457,-121.4171739,38.3157457,38.3557457,-121.4371739,-121.3971739
"284","Mount Pleasant, USA",32.7940651,-79.8625851,32.76592,32.9309269,-79.917163,-79.714916
"285","Santo, USA",32.6031864,-98.2153231,32.5831864,32.6231864,-98.2353231,-98.1953231
"286","Cedar Hill, USA",32.5888072,-96.9553675,32.534919,32.639408,-97.021229,-96.890434
