"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"116","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"117","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"118","San Luis Obispo, USA",35.2827525,-120.6596156,35.233002,35.31199,-120.722977,-120.6177728
"119","Minneapolis, USA",44.9772995,-93.2654692,44.89015,45.05125,-93.329163,-93.1938584
"120","San Antonio, USA",29.4246002,-98.4951405,29.1862572,29.7309623,-98.8131865,-98.2230029
"121","Sacramento, USA",38.5815719,-121.4943996,38.437574,38.685506,-121.56012,-121.36274
"122","Blue Springs, USA",39.017316,-94.282265,38.9436905,39.066243,-94.337106,-94.221198
"123","Niagara Falls, USA",43.1030928,-79.0302618,43.0642695,43.1320614,-79.0756475,-78.9423702
"124","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"125","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"126","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"127","Hagerstown, USA",39.6419219,-77.7202641,39.599904,39.6737296,-77.7730885,-77.6724453
"128","Fresno, USA",36.7295295,-119.708861260756,36.728449,36.730442,-119.70935,-119.70836
"129","Victoria, USA",28.8052674,-97.0035982,28.7633121,28.9057481,-97.0514347,-96.9002707
"130","Modesto, USA",37.6390972,-120.9968782,37.521933,37.711443,-121.096473,-120.901239
"131","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"132","Oceanside, USA",33.1958696,-117.3794834,33.1524845,33.3000686,-117.3998741,-117.236575
"133","Los Angeles, USA",34.0536909,-118.2427666,33.7036216,34.337306,-118.6681867,-118.1552947
"134","Lithia Springs, USA",33.7939953,-84.6604899,33.7539953,33.8339953,-84.7004899,-84.6204899
"135","Concord, USA",43.207178,-71.537476,43.151787,43.309816,-71.66871,-71.4567505
"136","Buffalo, USA",42.8867166,-78.8783922,42.8260387,42.9664686,-78.9194528,-78.7951677
"137","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"138","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"139","Corona, USA",33.8752945,-117.5664449,33.8000147,33.9161643,-117.6731117,-117.4838074
"140","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"141","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"142","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"143","Bloomington, USA",39.1670396,-86.5342881,39.1213291,39.2213618,-86.5918944,-86.4711305
"144","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"145","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"146","Fresno, USA",36.7295295,-119.708861260756,36.728449,36.730442,-119.70935,-119.70836
"147","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"148","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"149","Eaton, USA",42.5935964,-84.8443666,42.42086,42.77116,-85.074501,-84.6025463
"150","Cheyenne, USA",41.139981,-104.820246,41.0730957,41.1930263,-104.8611236,-104.6749256
"151","West Jordan, USA",40.6096698,-111.9391031,40.5659421,40.6401398,-112.0825853,-111.911742
"152","Lawrenceburg, USA",38.0372967,-84.8966171,38.0069138,38.0610735,-84.9345812,-84.8726941
"153","Baltimore, USA",39.2847494,-76.6204746396999,39.1972328,39.3719713,-76.7112977,-76.5296757
"154","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"155","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"156","Lithia Springs, USA",33.7939953,-84.6604899,33.7539953,33.8339953,-84.7004899,-84.6204899
"157","Minneapolis, USA",44.9772995,-93.2654692,44.89015,45.05125,-93.329163,-93.1938584
"158","Medford, USA",42.3264181,-122.8718605,42.2887597,42.398349,-122.9112333,-122.7771953
"159","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"160","Blue Springs, USA",39.017316,-94.282265,38.9436905,39.066243,-94.337106,-94.221198
"161","San Antonio, USA",29.4246002,-98.4951405,29.1862572,29.7309623,-98.8131865,-98.2230029
"162","Santa Clara, USA",37.3541132,-121.9551744,37.32292,37.418941,-122.005556,-121.9297085
"163","Hattiesburg, USA",31.3271189,-89.2903392,31.185828,31.405134,-89.416602,-89.224266
"164","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"165","Angola, USA",41.634874,-84.99928,41.617198,41.679145,-85.037364,-84.969898
"166","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"167","Albuquerque, USA",35.0841034,-106.6509851,34.946766,35.218203,-106.8821501,-106.4711288
"168","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"169","Philadelphia, USA",39.9527237,-75.1635262,39.867005,40.1379593,-75.2802977,-74.9558314
"170","Branson, USA",36.6411357,-93.2175285,36.594325,36.700907,-93.31472,-93.211345
"171","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"172","Colorado Springs, USA",38.8339578,-104.8253485,38.7154517,39.0351247,-104.9170862,-104.5999135
"173","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"174","Corvallis, USA",44.5645659,-123.2620435,44.519691,44.606254,-123.336233,-123.23084
"175","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"176","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"177","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"178","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"179","Grass Valley, USA",39.2086655,-121.053123077412,39.208076,39.209079,-121.053803,-121.052644
"180","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"181","Rosedale, USA",35.3835708,-119.1453834,35.3635708,35.4035708,-119.1653834,-119.1253834
"182","Oneonta, USA",42.453492,-75.0629531,42.413492,42.493492,-75.1029531,-75.0229531
"183","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"184","Lithia Springs, USA",33.7939953,-84.6604899,33.7539953,33.8339953,-84.7004899,-84.6204899
"185","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"186","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"187","Bloomington, USA",39.1670396,-86.5342881,39.1213291,39.2213618,-86.5918944,-86.4711305
"188","Camp Pendleton, USA",45.672075,-118.7885967,45.6397206,45.7110714,-118.8818633,-118.7498083
"189","Carrollton, USA",32.9537349,-96.8902816,32.918028,33.0551786,-96.9586136,-96.835413
"190","San Luis Obispo, USA",35.2827525,-120.6596156,35.233002,35.31199,-120.722977,-120.6177728
"191","Eaton, USA",42.5935964,-84.8443666,42.42086,42.77116,-85.074501,-84.6025463
"192","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"193","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"194","Lee's Summit, USA",38.9107156,-94.3821295,38.824396,39.026715,-94.471677,-94.2935273
"195","Niagara Falls, USA",43.1030928,-79.0302618,43.0642695,43.1320614,-79.0756475,-78.9423702
"196","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"197","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"198","Corvallis, USA",44.5645659,-123.2620435,44.519691,44.606254,-123.336233,-123.23084
"199","Fresno, USA",36.7295295,-119.708861260756,36.728449,36.730442,-119.70935,-119.70836
"200","Minneapolis, USA",44.9772995,-93.2654692,44.89015,45.05125,-93.329163,-93.1938584
"201","Hickory, USA",35.7333312,-81.3442915,35.655359,35.807211,-81.403407,-81.23459
"202","Round Rock, USA",30.508235,-97.6788934,30.4682901,30.584451,-97.7549398,-97.5900058
"203","Lithia Springs, USA",33.7939953,-84.6604899,33.7539953,33.8339953,-84.7004899,-84.6204899
"204","Modesto, USA",37.6390972,-120.9968782,37.521933,37.711443,-121.096473,-120.901239
"205","Camp Pendleton, USA",45.672075,-118.7885967,45.6397206,45.7110714,-118.8818633,-118.7498083
"206","Albuquerque, USA",35.0841034,-106.6509851,34.946766,35.218203,-106.8821501,-106.4711288
"207","Fulton, USA",40.4714305,-90.1845556,40.182533,40.714729,-90.451126,-89.8718046
"208","Los Angeles, USA",34.0536909,-118.2427666,33.7036216,34.337306,-118.6681867,-118.1552947
"209","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"210","Vacaville, USA",38.3565773,-121.9877444,38.3083067,38.418291,-122.032454,-121.8949061
"211","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"212","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"213","Buffalo, USA",42.8867166,-78.8783922,42.8260387,42.9664686,-78.9194528,-78.7951677
"214","Bangor, USA",44.8011821,-68.7778138,44.777822,44.8801777,-68.859181,-68.718778
"215","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"216","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"217","Rosedale, USA",35.3835708,-119.1453834,35.3635708,35.4035708,-119.1653834,-119.1253834
"218","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"219","Anaheim, USA",33.8347516,-117.911732,33.7889241,33.8790572,-118.0174211,-117.6735595
"220","Fort Lauderdale, USA",26.1223084,-80.1433786,26.079607,26.21192,-80.2037815,-80.0871487
"221","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"222","Advance, USA",36.5157803,-118.9026011,36.4957803,36.5357803,-118.9226011,-118.8826011
"223","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"224","Westlake Village, USA",34.1460234,-118.8061794,34.110187,34.1682297,-118.8564629,-118.7888917
"225","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"226","Miamisburg, USA",39.6428362,-84.2866083,39.596648,39.661568,-84.327636,-84.215101
"227","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"228","Colorado Springs, USA",38.8339578,-104.8253485,38.7154517,39.0351247,-104.9170862,-104.5999135
"229","Merced, USA",37.3029568,-120.4843269,37.221798,37.375691,-120.543354,-120.3995169
"230","Lawrenceburg, USA",38.0372967,-84.8966171,38.0069138,38.0610735,-84.9345812,-84.8726941
"231","West Jordan, USA",40.6096698,-111.9391031,40.5659421,40.6401398,-112.0825853,-111.911742
"232","Melbourne, USA",28.0836269,-80.6081089,28.0350152,28.200533,-80.7482559,-80.5749441
"233","Lithia Springs, USA",33.7939953,-84.6604899,33.7539953,33.8339953,-84.7004899,-84.6204899
"234","Minneapolis, USA",44.9772995,-93.2654692,44.89015,45.05125,-93.329163,-93.1938584
"235","El Paso, USA",31.7600372,-106.487287,31.6224579,32.001484,-106.6357782,-106.1991528
"236","Vacaville, USA",38.3565773,-121.9877444,38.3083067,38.418291,-122.032454,-121.8949061
"237","Hickory, USA",35.7333312,-81.3442915,35.655359,35.807211,-81.403407,-81.23459
"238","Brownsville, USA",25.9140256,-97.4890856,25.84019,26.2175148,-97.6445529,-97.2736409
"239","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"240","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"241","Lee's Summit, USA",38.9107156,-94.3821295,38.824396,39.026715,-94.471677,-94.2935273
"242","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"243","San Antonio, USA",29.4246002,-98.4951405,29.1862572,29.7309623,-98.8131865,-98.2230029
"244","Hattiesburg, USA",31.3271189,-89.2903392,31.185828,31.405134,-89.416602,-89.224266
"245","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"246","Orem, USA",40.2971825,-111.694943,40.2568745,40.3338216,-111.7529994,-111.6345531
"247","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"248","Baltimore, USA",39.2847494,-76.6204746396999,39.1972328,39.3719713,-76.7112977,-76.5296757
"249","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"250","Ghent, USA",37.6169488,-81.1150199,37.5969488,37.6369488,-81.1350199,-81.0950199
"251","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"252","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"253","Showlow, USA",35.1953731,-106.7392051,35.1949199,35.1955017,-106.7394175,-106.738508
"254","Angola, USA",41.634874,-84.99928,41.617198,41.679145,-85.037364,-84.969898
"255","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"256","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"257","Bloomington, USA",39.1670396,-86.5342881,39.1213291,39.2213618,-86.5918944,-86.4711305
"258","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"259","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"260","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"261","Cheyenne, USA",41.139981,-104.820246,41.0730957,41.1930263,-104.8611236,-104.6749256
"262","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"263","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"264","El Dorado, USA",38.7574137,-120.5276129,38.5024005,39.0675101,-121.1487138,-119.8771408
"265","Albuquerque, USA",35.0841034,-106.6509851,34.946766,35.218203,-106.8821501,-106.4711288
"266","West Jordan, USA",40.6096698,-111.9391031,40.5659421,40.6401398,-112.0825853,-111.911742
"267","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"268","Huntington Beach, USA",33.6783336,-118.0000166,33.628892,33.7561955,-118.08247,-117.9403791
"269","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"270","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"271","Corvallis, USA",44.5645659,-123.2620435,44.519691,44.606254,-123.336233,-123.23084
"272","Grass Valley, USA",39.2086655,-121.053123077412,39.208076,39.209079,-121.053803,-121.052644
"273","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"274","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"275","Rosedale, USA",35.3835708,-119.1453834,35.3635708,35.4035708,-119.1653834,-119.1253834
"276","Scituate, USA",42.1939754,-70.7697128,42.1252208,42.3045818,-70.8388231,-70.6246826
"277","McAllen, USA",26.2043691,-98.230082,26.1021346,26.4666626,-98.3180607,-98.1954127
"278","Columbia, USA",34.0007493,-81.0343313,33.943248,34.131597,-81.170978,-80.70394
"279","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"280","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"281","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"282","Maplewood, USA",44.9533351,-92.9953373,44.890767,45.036876,-93.105968,-92.983301
"283","Carrollton, USA",32.9537349,-96.8902816,32.918028,33.0551786,-96.9586136,-96.835413
"284","Fresno, USA",36.7295295,-119.708861260756,36.728449,36.730442,-119.70935,-119.70836
