"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"54","Winchester, USA",39.1852184,-78.1652404,39.13097,39.204733,-78.200731,-78.136953
"55","Harrison, USA",40.7464901,-74.1562551,40.733501,40.753966,-74.166087,-74.137492
"56","Deptford, USA",39.8271755,-75.1235892,39.7871755,39.8671755,-75.1635892,-75.0835892
"57","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"58","Boyertown, USA",40.3337075,-75.6374083,40.3246079,40.341252,-75.6503136,-75.6256122
"59","Hartford, USA",41.764582,-72.6908547,41.604582,41.924582,-72.8508547,-72.5308547
"60","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"61","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"62","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"63","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"64","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"65","Bloomsburg, USA",41.0041213,-76.453816,40.976332,41.025429,-76.477797,-76.4276
"66","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"67","Attleboro, USA",41.9445441,-71.2856082,41.8932009,41.9873203,-71.381745,-71.2080609
"68","Sewell, USA",37.997335,-81.0209315,37.977335,38.017335,-81.0409315,-81.0009315
"69","Stony Brook, USA",40.9256538,-73.140943,40.8692193,40.9481073,-73.152114,-73.096492
"70","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"71","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"72","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"73","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"74","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"75","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"76","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"77","Johnston, USA",35.5285816,-78.3768021,35.2546568,35.8181323,-78.7089449,-78.0647898
"78","York, USA",39.962398,-76.727392,39.942756,39.992584,-76.762814,-76.6994567
"79","Fort Lauderdale, USA",26.1223084,-80.1433786,26.079607,26.21192,-80.2037815,-80.0871487
"80","Simferopol, Ukraine",44.9521457,34.1024858,44.8908263,45.0036913,34.0290376,34.1882455
"81","Newmarket, USA",43.082931,-70.935974,43.047322,43.0902414,-71.013305,-70.875401
"82","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"83","Gambrills, USA",39.067054,-76.6652449,39.047054,39.087054,-76.6852449,-76.6452449
"84","Pennsauken, USA",39.9562238,-75.0579502,39.9162238,39.9962238,-75.0979502,-75.0179502
"85","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"86","Charlotte, USA",35.2270869,-80.8431268,35.013174,35.393133,-81.009554,-80.670104
"87","Fort Lauderdale, USA",26.1223084,-80.1433786,26.079607,26.21192,-80.2037815,-80.0871487
"88","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"89","Gurzuf, Ukraine",44.5479215,34.2736976,44.5306728,44.5645561,34.2618976,34.3199176
"90","Hartford, USA",41.764582,-72.6908547,41.604582,41.924582,-72.8508547,-72.5308547
"91","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"92","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"93","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"94","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"95","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"96","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"97","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"98","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"99","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"100","Fort Lauderdale, USA",26.1223084,-80.1433786,26.079607,26.21192,-80.2037815,-80.0871487
"101","Bloomsburg, USA",41.0041213,-76.453816,40.976332,41.025429,-76.477797,-76.4276
"102","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"103","Everett, USA",47.9673056,-122.2013998,47.878176,48.0367667,-122.29397,-121.793978
"104","Runnemede, USA",39.8523358,-75.0679498,39.840502,39.861463,-75.103191,-75.048268
"105","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"106","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"107","Hellertown, USA",40.58168445,-75.336061281014,40.5669735,40.5963873,-75.3483033,-75.327261
"108","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"109","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"110","Dania Beach, USA",26.05078395,-80.1461239262723,26.033496,26.0914692,-80.207684,-80.1063373
"111","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"112","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"113","New Hartford, USA",43.073653,-75.287933,43.053653,43.093653,-75.307933,-75.267933
"114","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"115","Egg Harbor Township, USA",39.3618588,-74.5820136,39.2927099,39.4676777,-74.723845,-74.487322
"116","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"117","Fairless Hills, USA",40.178142,-74.8564445940215,40.165647,40.190628,-74.8714,-74.830059
"118","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"119","Johnston, USA",35.5285816,-78.3768021,35.2546568,35.8181323,-78.7089449,-78.0647898
"120","York, USA",39.962398,-76.727392,39.942756,39.992584,-76.762814,-76.6994567
"121","New Market, USA",38.6479018,-78.6714137,38.62737,38.667113,-78.686258,-78.657283
"122","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"123","Cincinnati, USA",39.1014537,-84.5124602,39.0520565,39.2210368,-84.71239,-84.3687784
"124","Gambrills, USA",39.067054,-76.6652449,39.047054,39.087054,-76.6852449,-76.6452449
"125","Pitman, USA",39.732892,-75.1315651,39.717914,39.7494369,-75.15006,-75.1134645
"126","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"127","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"128","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"129","Simferopol, Ukraine",44.9521457,34.1024858,44.8908263,45.0036913,34.0290376,34.1882455
"130","Kiev, Ukraine",50.4500644,30.5241037,50.2900644,50.6100644,30.3641037,30.6841037
"131","Cornelius, USA",35.4817982,-80.8589501,35.439268,35.507327,-80.9465,-80.8160057
"132","Hartford, USA",41.764582,-72.6908547,41.604582,41.924582,-72.8508547,-72.5308547
"133","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"134","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"135","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"136","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"137","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"138","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"139","Lakeville, USA",44.650051,-93.2432791,44.6288112,44.717831,-93.318731,-93.156242
"140","Cornwall, Canada",46.240769,-63.2009544400727,46.2038682,46.2768168,-63.2561652,-63.1363482
"141","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"142","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"143","Cincinnati, USA",39.1014537,-84.5124602,39.0520565,39.2210368,-84.71239,-84.3687784
"144","Bloomsburg, USA",41.0041213,-76.453816,40.976332,41.025429,-76.477797,-76.4276
"145","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"146","Everett, USA",47.9673056,-122.2013998,47.878176,48.0367667,-122.29397,-121.793978
"147","Gardiner, USA",44.230441,-69.775543,44.153273,44.238713,-69.856043,-69.752247
"148","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"149","Davie, USA",26.075729,-80.2841089753086,26.0294786,26.122194,-80.3694756,-80.183764
"150","Pitman, USA",39.732892,-75.1315651,39.717914,39.7494369,-75.15006,-75.1134645
"151","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"152","Nashua, USA",42.7653662,-71.467566,42.6998454,42.8058627,-71.5613907,-71.4322784
"153","Berdsk, Russia",54.75795,83.1068095,54.678522,54.8089386,83.01355,83.1798024
"154","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"155","Hellertown, USA",40.58168445,-75.336061281014,40.5669735,40.5963873,-75.3483033,-75.327261
"156","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"157","Cornelius, USA",35.4817982,-80.8589501,35.439268,35.507327,-80.9465,-80.8160057
"158","Easthampton, USA",42.266757,-72.66898,42.2231102,42.2919073,-72.7368286,-72.6132474
"159","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"160","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"161","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"162","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"163","Auburn, USA",32.651488,-85.4535358625927,32.649278,32.656692,-85.455225,-85.451512
"164","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"165","Warren, USA",40.8442828,-90.6168408,40.6276452,41.069695,-90.789024,-90.439728
"166","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"167","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"168","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"169","Sterling, USA",41.788642,-89.6962194,41.783086,41.820006,-89.757636,-89.640675
"170","York, USA",39.962398,-76.727392,39.942756,39.992584,-76.762814,-76.6994567
"171","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"172","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"173","New Market, USA",38.6479018,-78.6714137,38.62737,38.667113,-78.686258,-78.657283
"174","Elkridge, USA",39.2128338,-76.7137155,39.1795666,39.2253279,-76.7966921,-76.696357
"175","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"176","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"177","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"178","Greenville, USA",34.851354,-82.3984882,34.7757944,34.890838,-82.4346428,-82.2910107
"179","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"180","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"181","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"182","South Windsor, USA",41.8489872,-72.5717551,41.8089872,41.8889872,-72.6117551,-72.5317551
"183","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"184","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"185","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"186","Waterbury, USA",41.5538091,-73.0438362,41.51422,41.615197,-73.093853,-72.956788
"187","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"188","Rochester, USA",43.157285,-77.615214,42.997285,43.317285,-77.775214,-77.455214
"189","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"190","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"191","Vaughan, Canada",43.820904,-79.5084,43.7498495,43.9243537,-79.7106948,-79.4200471
"192","Lakeville, USA",44.650051,-93.2432791,44.6288112,44.717831,-93.318731,-93.156242
"193","Lynnwood, USA",47.8278656,-122.3053932,47.802219,47.853569,-122.34211,-122.261618
"194","Atlantic City, USA",39.3642852,-74.4229351,39.335544,39.417678,-74.501592,-74.4028862
"195","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"196","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"197","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"198","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"199","Bloomsburg, USA",41.0041213,-76.453816,40.976332,41.025429,-76.477797,-76.4276
"200","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"201","Kingston, Canada",44.230687,-76.481323,44.070687,44.390687,-76.641323,-76.321323
"202","Boston, USA",42.3602534,-71.0582912,42.2279111,42.3969775,-71.19126,-70.8044881
"203","Latham, USA",43.7754006,-123.0623019,43.7554006,43.7954006,-123.0823019,-123.0423019
"204","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"205","Leander, USA",30.5586046,-97.8444364,30.5114059,30.6409336,-97.9460446,-97.7683267
"206","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"207","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"208","Nashua, USA",42.7653662,-71.467566,42.6998454,42.8058627,-71.5613907,-71.4322784
"209","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"210","Warren, USA",40.8442828,-90.6168408,40.6276452,41.069695,-90.789024,-90.439728
"211","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"212","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"213","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"214","Fayetteville, USA",36.0625843,-94.1574328,35.9893558,36.1489329,-94.2978481,-94.0267113
"215","Utica, USA",43.1009031,-75.2326641,42.9409031,43.2609031,-75.3926641,-75.0726641
"216","Aurora, USA",41.7571701,-88.3147539,41.679869,41.822191,-88.408369,-88.20489
"217","Palmer, USA",42.19310175,-72.3126212882452,42.1411505,42.245155,-72.395478,-72.220825
"218","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"219","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"220","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"221","Lynnwood, USA",47.8278656,-122.3053932,47.802219,47.853569,-122.34211,-122.261618
"222","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"223","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"224","Chalkida, Greece",38.4623033,23.5940199,38.3023033,38.6223033,23.4340199,23.7540199
"225","Highland Aurora, USA",35.0118355,-85.2696096,35.011374,35.0118355,-85.269656,-85.2696096
"226","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"227","Auburn, USA",32.651488,-85.4535358625927,32.649278,32.656692,-85.455225,-85.451512
"228","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"229","Merrick, USA",40.6628796,-73.551516,40.624677,40.68007,-73.576914,-73.527276
"230","Leander, USA",30.5586046,-97.8444364,30.5114059,30.6409336,-97.9460446,-97.7683267
"231","Sterling, USA",41.788642,-89.6962194,41.783086,41.820006,-89.757636,-89.640675
"232","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"233","New Market, USA",38.6479018,-78.6714137,38.62737,38.667113,-78.686258,-78.657283
"234","Syracuse, USA",43.0481221,-76.1474244,42.9843709,43.086102,-76.2046029,-76.074084
"235","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"236","California, USA",36.7014631,-118.7559974,32.5295236,42.009499,-124.482003,-114.1307816
"237","Eaton, USA",42.5935964,-84.8443666,42.42086,42.77116,-85.074501,-84.6025463
"238","Cordova, USA",60.5439444,-145.7589103,60.464142,60.640548,-145.86321,-145.415615
"239","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"240","Towson, USA",39.4018552,-76.602388,39.2418552,39.5618552,-76.762388,-76.442388
"241","Marcy, USA",43.170632,-75.29171,43.150632,43.190632,-75.31171,-75.27171
"242","Louisville, USA",38.2542376,-85.759407,37.9971,38.3801391,-85.9470644,-85.4051
"243","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"244","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"245","Fort Myers, USA",26.640628,-81.8723084,26.5481294,26.689176,-81.9126085,-81.7511414
"246","Greenville, USA",34.851354,-82.3984882,34.7757944,34.890838,-82.4346428,-82.2910107
"247","Port St. Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"248","Aston, USA",40.7456025,-73.9904180765592,40.7452934,40.7458966,-73.9907524,-73.9901655
"249","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"250","Brantford, Canada",43.141078,-80.266113,42.981078,43.301078,-80.426113,-80.106113
"251","Hartford, USA",41.764582,-72.6908547,41.604582,41.924582,-72.8508547,-72.5308547
"252","Ashland, USA",38.4784144,-82.6379387,38.434404,38.49846,-82.681929,-82.606288
"253","Milton, USA",42.2501425,-71.065573,42.2007053,42.278046,-71.1307491,-71.0314587
"254","Aurora, USA",41.7571701,-88.3147539,41.679869,41.822191,-88.408369,-88.20489
"255","Kalamazoo, USA",42.291707,-85.5872286,42.215564,42.332752,-85.6627076,-85.5307779
"256","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"257","Bohemia, USA",40.7694091,-73.1148664,40.7478436,40.7924433,-73.1697651,-73.08282
"258","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"259","Buffalo, USA",42.8867166,-78.8783922,42.8260387,42.9664686,-78.9194528,-78.7951677
"260","Paducah, USA",37.0833893,-88.6000478,37.036833,37.105213,-88.7329,-88.560638
"261","Lancaster, USA",40.03813,-76.3056686,40.00691,40.0730345,-76.3465478,-76.2540919
"262","Grove City, USA",39.8814519,-83.0929645,39.8217044,39.9068367,-83.1223454,-83.0083476
"263","Lakeville, USA",44.650051,-93.2432791,44.6288112,44.717831,-93.318731,-93.156242
"264","Aurora, USA",41.7571701,-88.3147539,41.679869,41.822191,-88.408369,-88.20489
"265","Bristol, USA",41.7425538,-71.0856545,41.4111505,42.0955392,-71.381745,-70.7560271
"266","Westville, USA",39.1749355,-120.6479907,39.1549355,39.1949355,-120.6679907,-120.6279907
"267","Montandon, USA",40.9653631,-76.8507981,40.9453631,40.9853631,-76.8707981,-76.8307981
"268","Fair Haven, USA",43.594068,-73.264732,43.5416867,43.6689023,-73.3031881,-73.2385648
"269","Fort Meyers, USA",42.1721841,-85.5719876,42.1719726,42.1722617,-85.5719909,-85.5719254
"270","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"271","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"272","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"273","Brazil, USA",39.523652,-87.1250154,39.503972,39.536777,-87.148036,-87.098542
"274","Cordova, USA",60.5439444,-145.7589103,60.464142,60.640548,-145.86321,-145.415615
"275","Bloomsburg, USA",41.0041213,-76.453816,40.976332,41.025429,-76.477797,-76.4276
"276","Seattle, USA",47.6038321,-122.3300624,47.4810022,47.7341357,-122.459696,-122.224433
"277","Kingston, Canada",44.230687,-76.481323,44.070687,44.390687,-76.641323,-76.321323
"278","Malden, USA",42.4250964,-71.066163,42.4125463,42.4447192,-71.0893637,-71.019783
"279","Louisville, USA",38.2542376,-85.759407,37.9971,38.3801391,-85.9470644,-85.4051
"280","Latham, USA",43.7754006,-123.0623019,43.7554006,43.7954006,-123.0823019,-123.0423019
"281","Leander, USA",30.5586046,-97.8444364,30.5114059,30.6409336,-97.9460446,-97.7683267
"282","Wilmington, USA",39.7459468,-75.546589,39.6880352,39.7730389,-75.588459,-75.4707753
"283","Milton, USA",42.2501425,-71.065573,42.2007053,42.278046,-71.1307491,-71.0314587
"284","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"285","Newark, USA",40.735657,-74.1723667,40.6732502,40.7881387,-74.251324,-74.112787
"286","Plymouth, USA",41.9583799,-70.6673851,41.7628165,42.0139605,-70.7532423,-70.4560544
"287","Hempstead, USA",30.0929491,-96.0806548,30.0773396,30.1332253,-96.1113695,-96.0387024
