"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"34","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"35","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"36","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"37","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"38","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"39","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"40","Ste-Marie de Beauce, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"41","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"42","Niagara, Canada",43.0631891,-79.3098089,42.4231891,43.7031891,-79.9498089,-78.6698089
"43","N. Battleford, Canada",52.776186,-108.300476,52.616186,52.936186,-108.460476,-108.140476
"44","N. Battleford, Canada",52.776186,-108.300476,52.616186,52.936186,-108.460476,-108.140476
"45","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"46","Surrey, Canada",49.1913033,-122.8491439,49.0020767,49.220825,-122.957166,-122.679109
"47","Surrey, Canada",49.1913033,-122.8491439,49.0020767,49.220825,-122.957166,-122.679109
"48","Levis, Canada",46.7910096,-71.1753274,46.5721827,46.8422475,-71.5189217,-70.9937811
"49","Levis, Canada",46.7910096,-71.1753274,46.5721827,46.8422475,-71.5189217,-70.9937811
"50","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"51","Ste-Marie de Beauce, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"52","Ste-Marie de Beauce, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"53","Sackville, Canada",45.8999177,-64.3655256,45.867529,45.9690037,-64.4562782,-64.3139846
"54","Sackville, Canada",45.8999177,-64.3655256,45.867529,45.9690037,-64.4562782,-64.3139846
"55","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"56","Gander, Canada",48.954974,-54.611664,48.8849786,49.0079736,-54.7211036,-54.4988245
"57","Gander, Canada",48.954974,-54.611664,48.8849786,49.0079736,-54.7211036,-54.4988245
"58","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"59","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"60","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"61","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"62","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"63","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"64","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"65","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"66","Yarmouth, Canada",43.8372828,-66.1156037,43.8174837,43.8572084,-66.1340164,-66.0885553
"67","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"68","Rock Forest, Canada",45.3702405,-71.9900034,45.3502405,45.3902405,-72.0100034,-71.9700034
"69","Brantford, Canada",43.141078,-80.266113,42.981078,43.301078,-80.426113,-80.106113
"70","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"71","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"72","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"73","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"74","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"75","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"76","Rimouski, Canada",48.450155,-68.529968,48.2799967,48.5287389,-68.8920547,-68.3317692
"77","Fortune, Canada",47.0632962,-55.82923,46.9930359,47.0905113,-55.9440023,-55.7900791
"78","St. Catharines, Canada",43.167376,-79.241638,43.106662,43.25,-79.32093,-79.1778306
"79","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"80","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"81","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"82","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"83","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"84","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"85","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"86","Ste-Marie de Beauce, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"87","Sackville, Canada",45.8999177,-64.3655256,45.867529,45.9690037,-64.4562782,-64.3139846
"88","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"89","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"90","St. John's, Canada",47.561701,-52.715149,47.401701,47.721701,-52.875149,-52.555149
"91","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"92","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"93","Guelph, Canada",43.546557,-80.249977,43.386557,43.706557,-80.409977,-80.089977
"94","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"95","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"96","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"97","Regina, Canada",50.44876,-104.61731,50.3964112,50.5207302,-104.7781055,-104.492066
"98","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"99","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"100","Truro, Canada",45.366668,-63.300006,45.3084151,45.3840643,-63.3086269,-63.1933485
"101","Beauceville, Canada",46.210725,-70.774269,46.1186098,46.3247425,-70.8758504,-70.6578071
"102","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"103","Brantford, Canada",43.141078,-80.266113,42.981078,43.301078,-80.426113,-80.106113
"104","Regina, Canada",50.44876,-104.61731,50.3964112,50.5207302,-104.7781055,-104.492066
"105","Niagara, Canada",43.0631891,-79.3098089,42.4231891,43.7031891,-79.9498089,-78.6698089
"106","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"107","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"108","Sydney, Canada",46.137977,-60.194092,45.977977,46.297977,-60.354092,-60.034092
"109","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"110","Dartmouth, Canada",44.6799707,-63.5720232,44.6278528,44.7411978,-63.6405583,-63.4955383
"111","Dartmouth, Canada",44.6799707,-63.5720232,44.6278528,44.7411978,-63.6405583,-63.4955383
"112","Dartmouth, Canada",44.6799707,-63.5720232,44.6278528,44.7411978,-63.6405583,-63.4955383
"113","Dartmouth, Canada",44.6799707,-63.5720232,44.6278528,44.7411978,-63.6405583,-63.4955383
"114","St. Thomas, Canada",42.7792897,-81.1832518,42.6192897,42.9392897,-81.3432518,-81.0232518
"115","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"116","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"117","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"118","Greenwood, Canada",44.972784,-64.9382052,44.9524096,44.9786232,-64.9618466,-64.908104
"119","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"120","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"121","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"122","Gander, Canada",48.954974,-54.611664,48.8849786,49.0079736,-54.7211036,-54.4988245
"123","Pincher Creek, Canada",49.485667,-113.9502919,49.445667,49.525667,-113.9902919,-113.9102919
"124","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"125","Melville, Canada",50.9307241,-102.8072963,50.7707241,51.0907241,-102.9672963,-102.6472963
"126","Kelowna, Canada",49.889326,-119.498291,49.772822,50.0254575,-119.5890596,-119.3197826
"127","Falmouth, Canada",44.9971878,-64.1640091,44.9717613,45.0338261,-64.2400353,-64.1429471
"128","Emeryville, Canada",42.2976601,-82.7613582,42.2976101,42.2977101,-82.7614082,-82.7613082
"129","Emeryville, Canada",42.2976601,-82.7613582,42.2976101,42.2977101,-82.7614082,-82.7613082
"130","Levis, Canada",46.7910096,-71.1753274,46.5721827,46.8422475,-71.5189217,-70.9937811
"131","Sept-Iles, Canada",50.2109579,-66.3790642,50.0782762,50.4939884,-66.7253004,-65.5132761
"132","Sept-Iles, Canada",50.2109579,-66.3790642,50.0782762,50.4939884,-66.7253004,-65.5132761
"133","Sept-Iles, Canada",50.2109579,-66.3790642,50.0782762,50.4939884,-66.7253004,-65.5132761
"134","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"135","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"136","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"137","Rimouski, Canada",48.450155,-68.529968,48.2799967,48.5287389,-68.8920547,-68.3317692
"138","Truro, Canada",45.366668,-63.300006,45.3084151,45.3840643,-63.3086269,-63.1933485
"139","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"140","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"141","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"142","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"143","Swift Current, Canada",50.285829,-107.800598,50.2587944,50.3245594,-107.8380701,-107.7562876
"144","Niagara, Canada",43.0631891,-79.3098089,42.4231891,43.7031891,-79.9498089,-78.6698089
"145","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"146","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"147","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"148","St. Thomas, Canada",42.7792897,-81.1832518,42.6192897,42.9392897,-81.3432518,-81.0232518
"149","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"150","Halifax, Canada",44.648618,-63.5859487,44.581167,44.7112114,-63.7226577,-63.5431999
"151","St. Thomas, Canada",42.7792897,-81.1832518,42.6192897,42.9392897,-81.3432518,-81.0232518
"152","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"153","St Catherines, Canada",46.192008,-63.2973814,46.182008,46.202008,-63.3073814,-63.2873814
"154","St Catherines, Canada",46.192008,-63.2973814,46.182008,46.202008,-63.3073814,-63.2873814
"155","Sydney, Canada",46.137977,-60.194092,45.977977,46.297977,-60.354092,-60.034092
"156","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"157","Gander, Canada",48.954974,-54.611664,48.8849786,49.0079736,-54.7211036,-54.4988245
"158","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"159","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"160","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"161","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"162","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"163","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"164","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"165","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"166","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"167","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"168","Levis, Canada",46.7910096,-71.1753274,46.5721827,46.8422475,-71.5189217,-70.9937811
"169","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"170","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"171","Baie Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"172","Emeryville, Canada",42.2976601,-82.7613582,42.2976101,42.2977101,-82.7614082,-82.7613082
"173","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"174","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"175","Falmouth, Canada",44.9971878,-64.1640091,44.9717613,45.0338261,-64.2400353,-64.1429471
"176","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"177","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"178","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"179","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"180","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"181","St. Catharines, Canada",43.167376,-79.241638,43.106662,43.25,-79.32093,-79.1778306
"182","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"183","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"184","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"185","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"186","Jonquiere, Canada",48.375559,-71.1449231203638,48.1877264,48.5662729,-71.5637733,-70.6873399
"187","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"188","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"189","St. Thomas, Canada",42.7792897,-81.1832518,42.6192897,42.9392897,-81.3432518,-81.0232518
"190","Antigonish, Canada",45.6213607,-61.9904928,45.6134059,45.6337675,-62.0153733,-61.9709683
"191","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"192","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"193","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"194","St. John's, Canada",47.561701,-52.715149,47.401701,47.721701,-52.875149,-52.555149
"195","Portage la Prairie, Canada",49.972422,-98.289185,49.9349556,49.996962,-98.3387514,-98.245785
"196","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"197","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"198","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"199","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"200","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"201","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"202","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"203","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"204","Esterhazy, Canada",50.6536237,-102.0763357,50.6136237,50.6936237,-102.1163357,-102.0363357
"205","Emeryville, Canada",42.2976601,-82.7613582,42.2976101,42.2977101,-82.7614082,-82.7613082
"206","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"207","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"208","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"209","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"210","St-Georges, Canada",46.122987,-70.671959,45.962987,46.282987,-70.831959,-70.511959
"211","Weyburn, Canada",49.669405,-103.851013,49.509405,49.829405,-104.011013,-103.691013
"212","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"213","St. Catherines, Canada",46.192008,-63.2973814,46.182008,46.202008,-63.3073814,-63.2873814
"214","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"215","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"216","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"217","Montreal, Canada",45.4972159,-73.6103642,45.4100756,45.7047897,-73.9741567,-73.4742952
"218","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"219","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"220","Quebec City, Canada",46.8259601,-71.2352226,46.7277099,46.9806797,-71.5492175,-71.1336606
"221","St. Thomas, Canada",42.7792897,-81.1832518,42.6192897,42.9392897,-81.3432518,-81.0232518
"222","Antigonish, Canada",45.6213607,-61.9904928,45.6134059,45.6337675,-62.0153733,-61.9709683
"223","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"224","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"225","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"226","Dauphin, Canada",51.153509,-100.04425,51.1253641,51.1698717,-100.0750456,-100.0165867
"227","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"228","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"229","Stephenville, Canada",48.5452022,-58.5871146,48.499589,48.5778193,-58.6105289,-58.4841497
"230","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"231","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"232","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"233","St. Catherines, Canada",46.192008,-63.2973814,46.182008,46.202008,-63.3073814,-63.2873814
"234","Levis, Canada",46.7910096,-71.1753274,46.5721827,46.8422475,-71.5189217,-70.9937811
"235","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"236","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"237","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"238","Hamilton, Canada",43.2425289,-79.9470423,43.0505073,43.4706941,-80.2485579,-79.6222152
"239","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"240","St. Johns, Canada",47.561701,-52.715149,47.401701,47.721701,-52.875149,-52.555149
"241","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"242","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"243","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"244","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"245","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"246","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"247","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"248","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"249","Sydney, Canada",46.137977,-60.194092,45.977977,46.297977,-60.354092,-60.034092
"250","St. John's, Canada",47.561701,-52.715149,47.401701,47.721701,-52.875149,-52.555149
"251","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"252","Jonquiere, Canada",48.375559,-71.1449231203638,48.1877264,48.5662729,-71.5637733,-70.6873399
"253","North Bay, Canada",46.3092115,-79.4607617,46.2271579,46.4469659,-79.5,-79.2569831
"254","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"255","Montreal, Canada",45.4972159,-73.6103642,45.4100756,45.7047897,-73.9741567,-73.4742952
"256","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"257","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"258","Belle River, Canada",42.1025108,-82.7128459,42.1017641,42.1031962,-82.7133844,-82.7121849
"259","Greenwood, Canada",44.972784,-64.9382052,44.9524096,44.9786232,-64.9618466,-64.908104
"260","Ste-Marie, Canada",46.450395,-71.030731,46.3699975,46.5143681,-71.0893251,-70.9196227
"261","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"262","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"263","St. Johns, Canada",47.561701,-52.715149,47.401701,47.721701,-52.875149,-52.555149
"264","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"265","Mississauga, Canada",43.590338,-79.645729,43.4789901,43.7370604,-79.8103184,-79.5402182
"266","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"267","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"268","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"269","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"270","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"271","London, Canada",42.988576,-81.246643,42.828576,43.148576,-81.406643,-81.086643
"272","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"273","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"274","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"275","Saskatoon, Canada",52.131802,-106.660767,52.0697966,52.2311425,-106.8249655,-106.503699
"276","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"277","St-Georges, Canada",46.122987,-70.671959,45.962987,46.282987,-70.831959,-70.511959
