"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"28","Tuscaloosa, USA",33.2095614,-87.5675258,33.114897,33.458866,-87.661589,-87.242629
"29","Ellisville, USA",38.5946373,-90.584838,38.566911,38.608557,-90.617894,-90.5583509
"30","El Paso, USA",31.7600372,-106.487287,31.6224579,32.001484,-106.6357782,-106.1991528
"31","Lebanon, USA",40.3429683,-76.4233816,40.3199193,40.355802,-76.4508668,-76.391965
"32","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"33","Hillsborough, USA",27.9184543,-82.3488057,27.57055,28.173379,-82.823669,-82.054012
"34","Harrison, USA",40.7464901,-74.1562551,40.733501,40.753966,-74.166087,-74.137492
"35","Largo, USA",27.9094665,-82.7873244,27.875044,27.94031,-82.845414,-82.696279
"36","Philadelphia, USA",39.9527237,-75.1635262,39.867005,40.1379593,-75.2802977,-74.9558314
"37","Brattleboro, USA",42.8509152,-72.5578678,42.8240047,42.8996552,-72.6806288,-72.5322542
"38","McAllen, USA",26.2043691,-98.230082,26.1021346,26.4666626,-98.3180607,-98.1954127
"39","El Paso, USA",31.7600372,-106.487287,31.6224579,32.001484,-106.6357782,-106.1991528
"40","Harrison, USA",40.7464901,-74.1562551,40.733501,40.753966,-74.166087,-74.137492
"41","Conway, USA",35.0886963,-92.4421011,34.9993438,35.1465162,-92.5869768,-92.3814728
"42","Leadington, USA",37.8403292,-90.491791,37.8235824,37.847931,-90.494599,-90.4666274
"43","Jackson, USA",32.2990384,-90.1847691,32.1390384,32.4590384,-90.3447691,-90.0247691
"44","St. George, USA",37.104153,-113.5841313,37.0000029,37.2095922,-113.6497557,-113.4768071
"45","Largo, USA",27.9094665,-82.7873244,27.875044,27.94031,-82.845414,-82.696279
"46","Weslaco, USA",26.1595156,-97.9908429,25.9995156,26.3195156,-98.1508429,-97.8308429
"47","St. George, USA",37.104153,-113.5841313,37.0000029,37.2095922,-113.6497557,-113.4768071
"48","Clawson, USA",42.5333682,-83.1463166,42.525567,42.548301,-83.166556,-83.126738
"49","Harrison, USA",40.7464901,-74.1562551,40.733501,40.753966,-74.166087,-74.137492
"50","Philadelphia, USA",39.9527237,-75.1635262,39.867005,40.1379593,-75.2802977,-74.9558314
"51","Portland, USA",45.5202471,-122.6741949,45.432536,45.6528812,-122.8367489,-122.4720252
"52","Park Hills, USA",37.8517986,-90.5228976,37.8117986,37.8917986,-90.5628976,-90.4828976
"53","St. John's, USA",29.9032284,-81.4145468,29.622432,30.252941,-81.690469,-81.150817
"54","Gainesville, USA",29.6519396,-82.3249961,29.5978845,29.7783723,-82.4222531,-82.2223771
"55","Gainesville, USA",29.6519396,-82.3249961,29.5978845,29.7783723,-82.4222531,-82.2223771
"56","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"57","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"58","Westbrook, USA",43.6770252,-70.3711617,43.642782,43.752337,-70.391936,-70.311067
"59","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"60","Fargo, USA",46.877229,-96.789821,46.73143,46.9629491,-96.903771,-96.7528369
"61","Fargo, USA",46.877229,-96.789821,46.73143,46.9629491,-96.903771,-96.7528369
"62","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"63","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"64","Jacksonville, USA",30.3321838,-81.655651,30.103748,30.586197,-82.049502,-81.316712
"65","Cronulla, Australia",-34.0575259,151.1523851,-34.0772773,-34.0389331,151.1432548,151.1648923
"66","Lombard, USA",41.8864687,-88.0201536,41.8314925,41.915062,-88.0510006,-87.987256
"67","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"68","Chamberlain, USA",43.810817,-99.330178,43.745422,43.8236,-99.3526251,-99.297132
"69","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"70","Helsinki, Finland",60.1713198,24.9414566,60.1663198,60.1763198,24.9364566,24.9464566
"71","Fresno, USA",36.7295295,-119.708861260756,36.728449,36.730442,-119.70935,-119.70836
"72","Baton Rouge, USA",30.4459596,-91.18738,30.3383782,30.5589767,-91.2350363,-90.9993438
"73","Westbrook, USA",43.6770252,-70.3711617,43.642782,43.752337,-70.391936,-70.311067
"74","New Port Richey, USA",28.2441768,-82.7192671,28.219296,28.274907,-82.7399928,-82.6978061
"75","Tampa, USA",27.9477595,-82.458444,27.8212598,28.1713602,-82.5864954,-82.2538678
"76","Juva, Finland",61.8961369,27.859727,61.5456105,62.064786,27.3713396,28.2277583
"77","Lake Buena Vista, USA",28.38034955,-81.5297578369267,28.3620643,28.3986361,-81.5430629,-81.5013437
"78","Portland, USA",45.5202471,-122.6741949,45.432536,45.6528812,-122.8367489,-122.4720252
"79","Santa Maria, USA",34.9531295,-120.4358577,34.8755275,34.9892383,-120.5084085,-120.3543359
"80","Portland, USA",45.5202471,-122.6741949,45.432536,45.6528812,-122.8367489,-122.4720252
"81","Lombard, USA",41.8864687,-88.0201536,41.8314925,41.915062,-88.0510006,-87.987256
"82","Limerick, Ireland",52.661252,-8.6301239,52.501252,52.821252,-8.7901239,-8.4701239
"83","Helsinki, Finland",60.1713198,24.9414566,60.1663198,60.1763198,24.9364566,24.9464566
"84","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"85","Westbrook, USA",43.6770252,-70.3711617,43.642782,43.752337,-70.391936,-70.311067
"86","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"87","Ft. Jackson, USA",44.7056121,-74.7149119,44.6856121,44.7256121,-74.7349119,-74.6949119
"88","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"89","Chamberlain, USA",43.810817,-99.330178,43.745422,43.8236,-99.3526251,-99.297132
"90","Moss Point, USA",30.4115881,-88.5344601,30.3876951,30.47276,-88.6009118,-88.4741329
"91","Bandung, Indonesia",-6.9344694,107.6049539,-7.0944694,-6.7744694,107.4449539,107.7649539
"92","Moscow, Russia",55.7504461,37.6174943,55.4913076,55.9574097,37.290502,37.9674277
"93","Moscow, Russia",55.7504461,37.6174943,55.4913076,55.9574097,37.290502,37.9674277
"94","Moscow, Russia",55.7504461,37.6174943,55.4913076,55.9574097,37.290502,37.9674277
"95","Moscow, Russia",55.7504461,37.6174943,55.4913076,55.9574097,37.290502,37.9674277
"96","Dover, UK",51.1299804,1.308319,51.0971868,51.3323814,1.1427455,1.406207
"97","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"98","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"99","London, UK",51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526
"100","Glasgow, UK",55.8611389,-4.2501672,55.7011389,56.0211389,-4.4101672,-4.0901672
"101","Ashington, UK",55.182294,-1.5708473,55.142294,55.222294,-1.6108473,-1.5308473
"102","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"103","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"104","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"105","Northamptonshire, UK",52.25,-0.833333,51.9772678,52.6436008,-1.33236,-0.3416081
"106","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"107","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"108","Gosport, UK",50.7952074,-1.1210853,50.7732911,50.840256,-1.2142996,-1.1119045
"109","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"110","Horncastle, UK",53.2074103,-0.1212953,53.1674103,53.2474103,-0.1612953,-0.0812953
"111","Macclesfield, England",53.2606635,-2.1255158,53.2206635,53.3006635,-2.1655158,-2.0855158
"112","Perth, Australia",-31.9527121,115.8604796,-32.1127121,-31.7927121,115.7004796,116.0204796
"113","Northumberland, England",55.25,-2.000559,54.7823703,55.81166,-2.6897851,-1.4598735
"114","Northumberland, England",55.25,-2.000559,54.7823703,55.81166,-2.6897851,-1.4598735
"115","Christchurch, New Zealand",-43.530955,172.6366455,-43.6292014,-43.3890866,172.3930248,172.8216267
"116","Christchurch, New Zealand",-43.530955,172.6366455,-43.6292014,-43.3890866,172.3930248,172.8216267
"117","Pune, India",18.5203062,73.8543185,18.3603062,18.6803062,73.6943185,74.0143185
"118","Pune, India",18.5203062,73.8543185,18.3603062,18.6803062,73.6943185,74.0143185
"119","Bournemouth, England",50.74467035,-1.85798090318094,50.7091166,50.7803889,-1.937617,-1.7406583
"120","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"121","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"122","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"123","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"124","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"125","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"126","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"127","Auckland, New Zealand",-36.8534665,174.7655514,-37.0134665,-36.6934665,174.6055514,174.9255514
"128","Richmond, Canada",49.1632727,-123.1376687,49.0860395,49.2619422,-123.3099703,-122.9572171
"129","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"130","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"131","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"132","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"133","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"134","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"135","Scarborough, Canada",43.773077,-79.257774,43.753077,43.793077,-79.277774,-79.237774
"136","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"137","Digby, Canada",44.6194028,-65.758575,44.6069001,44.6494349,-65.7711295,-65.7149408
"138","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"139","Mississauga, Canada",43.590338,-79.645729,43.4789901,43.7370604,-79.8103184,-79.5402182
"140","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"141","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"142","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"143","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"144","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"145","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"146","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"147","Mississaugua, Canada",43.553368,-79.6209802571061,43.5467105,43.5599832,-79.636584,-79.6142144
"148","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"149","Orleans, Canada",45.4810323,-75.5100002,45.461123,45.5128816,-75.5616245,-75.4396385
"150","Burlington, Canada",43.3248924,-79.7966835,43.2862845,43.4765533,-79.9592676,-79.713939
"151","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"152","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"153","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"154","Guelph, Canada",43.546557,-80.249977,43.386557,43.706557,-80.409977,-80.089977
"155","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"156","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"157","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"158","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"159","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"160","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"161","Guelph, Canada",43.546557,-80.249977,43.386557,43.706557,-80.409977,-80.089977
"162","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"163","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"164","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"165","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"166","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"167","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"168","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"169","Waterloo, Canada",43.466874,-80.524635,43.4322663,43.5312209,-80.6260904,-80.4674214
"170","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"171","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"172","Amherst, Canada",46.0105478,-74.7653616,45.9450715,46.1351234,-74.9394339,-74.6788177
"173","Mississauga, Canada",43.590338,-79.645729,43.4789901,43.7370604,-79.8103184,-79.5402182
"174","Barrie, Canada",44.3893429,-79.6901711,44.2293429,44.5493429,-79.8501711,-79.5301711
"175","Orleans, Canada",45.4810323,-75.5100002,45.461123,45.5128816,-75.5616245,-75.4396385
"176","Hamilton, Canada",43.2425289,-79.9470423,43.0505073,43.4706941,-80.2485579,-79.6222152
"177","Vaughan, Canada",43.820904,-79.5084,43.7498495,43.9243537,-79.7106948,-79.4200471
"178","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"179","Longueuil, Canada",45.5172382,-73.4467466,45.4329827,45.5889474,-73.5291874,-73.3389814
"180","Barrie, Canada",44.3893429,-79.6901711,44.2293429,44.5493429,-79.8501711,-79.5301711
"181","Regina, Canada",50.44876,-104.61731,50.3964112,50.5207302,-104.7781055,-104.492066
"182","Milford, Canada",43.9345989,-77.091116,43.9145989,43.9545989,-77.111116,-77.071116
"183","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"184","Kitchener, Canada",43.453168,-80.494423,43.3538756,43.5068282,-80.5734577,-80.3784145
"185","Orleans, Canada",45.4810323,-75.5100002,45.461123,45.5128816,-75.5616245,-75.4396385
"186","Scarborough, Canada",43.773077,-79.257774,43.753077,43.793077,-79.277774,-79.237774
"187","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"188","Prince George, Canada",53.9128645,-122.7453699,53.8126144,54.0416899,-122.8993696,-122.6042882
"189","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"190","Red Deer, Canada",52.269838,-113.818359,52.109838,52.429838,-113.978359,-113.658359
"191","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"192","Red Deer, Canada",52.269838,-113.818359,52.109838,52.429838,-113.978359,-113.658359
"193","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"194","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"195","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"196","Montreal, Canada",45.4972159,-73.6103642,45.4100756,45.7047897,-73.9741567,-73.4742952
"197","Kingston, Canada",44.230687,-76.481323,44.070687,44.390687,-76.641323,-76.321323
"198","Ontario, Canada",50.000678,-86.000977,41.6765556,56.8593635,-95.1537399,-74.3201062
"199","Pincher Creek, Canada",49.485667,-113.9502919,49.445667,49.525667,-113.9902919,-113.9102919
"200","Stettler, Canada",52.3228746,-112.7130208,52.2828746,52.3628746,-112.7530208,-112.6730208
"201","Pincher Creek, Canada",49.485667,-113.9502919,49.445667,49.525667,-113.9902919,-113.9102919
"202","Lethbridge, Canada",49.694285,-112.851562,49.534285,49.854285,-113.011562,-112.691562
"203","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"204","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"205","Medicine Hat, Canada",50.04303,-110.679016,49.88303,50.20303,-110.839016,-110.519016
"206","Taber, Canada",49.7932232,-112.1436569,49.7532232,49.8332232,-112.1836569,-112.1036569
"207","Antigonish, Canada",45.6213607,-61.9904928,45.6134059,45.6337675,-62.0153733,-61.9709683
"208","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"209","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"210","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"211","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"212","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"213","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"214","Ottawa, Canada",45.2603984,-75.8082383,44.9617738,45.5376502,-76.3555857,-75.2465783
"215","Olds, Canada",51.7923735,-114.1130367,51.7523735,51.8323735,-114.1530367,-114.0730367
"216","Olds, Canada",51.7923735,-114.1130367,51.7523735,51.8323735,-114.1530367,-114.0730367
"217","Olds, Canada",51.7923735,-114.1130367,51.7523735,51.8323735,-114.1530367,-114.0730367
"218","Olds, Canada",51.7923735,-114.1130367,51.7523735,51.8323735,-114.1530367,-114.0730367
"219","Sydney, Canada",46.137977,-60.194092,45.977977,46.297977,-60.354092,-60.034092
"220","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"221","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"222","Nanaimo, Canada",49.1637594,-123.9379719,49.097468,49.2521065,-124.065062,-123.8007369
"223","Steinbach, Canada",49.530557,-96.69342,49.48797,49.5748846,-96.7561784,-96.642787
"224","Steinbach, Canada",49.530557,-96.69342,49.48797,49.5748846,-96.7561784,-96.642787
"225","Windsor, Canada",42.30423,-83.029861,42.14423,42.46423,-83.189861,-82.869861
"226","Windsor, Canada",42.30423,-83.029861,42.14423,42.46423,-83.189861,-82.869861
"227","Windsor, Canada",42.30423,-83.029861,42.14423,42.46423,-83.189861,-82.869861
"228","Bonnyville, Canada",54.267778,-110.7351604,54.227778,54.307778,-110.7751604,-110.6951604
"229","Bonnyville, Canada",54.267778,-110.7351604,54.227778,54.307778,-110.7751604,-110.6951604
"230","Bonnyville, Canada",54.267778,-110.7351604,54.227778,54.307778,-110.7751604,-110.6951604
"231","Bonnyville, Canada",54.267778,-110.7351604,54.227778,54.307778,-110.7751604,-110.6951604
"232","Leduc, Canada",53.2607636,-113.5501238,53.1007636,53.4207636,-113.7101238,-113.3901238
"233","Leduc, Canada",53.2607636,-113.5501238,53.1007636,53.4207636,-113.7101238,-113.3901238
"234","Cornerbrook, Canada",43.4925679,-80.5672475799406,43.4919676,43.4931077,-80.5684511,-80.5661356
"235","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"236","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"237","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"238","Edmonton, Canada",53.535411,-113.507996,53.3375559,53.7160698,-113.7136622,-113.2714783
"239","Grand Forks, Canada",49.0271754,-118.4568507,49.0146518,49.0518145,-118.4750437,-118.4190079
"240","Grand Forks, Canada",49.0271754,-118.4568507,49.0146518,49.0518145,-118.4750437,-118.4190079
"241","Sherbrooke, Canada",45.403271,-71.889038,45.2999048,45.5240502,-72.1087893,-71.8025422
"242","Vancouver, Canada",49.2608724,-123.1139529,49.1984452,49.3161714,-123.2249611,-123.0232419
"243","Rimouski, Canada",48.450155,-68.529968,48.2799967,48.5287389,-68.8920547,-68.3317692
"244","Rimouski, Canada",48.450155,-68.529968,48.2799967,48.5287389,-68.8920547,-68.3317692
"245","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"246","Winnipeg, Canada",49.884017,-97.168579,49.7135538,49.9940075,-97.3491505,-96.9565293
"247","Cornerbrook, Canada",43.4925679,-80.5672475799406,43.4919676,43.4931077,-80.5684511,-80.5661356
"248","Cornerbrook, Canada",43.4925679,-80.5672475799406,43.4919676,43.4931077,-80.5684511,-80.5661356
"249","Vegreville, Canada",53.5,-112.05,53.4827945,53.512701,-112.1042793,-112.0166301
"250","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"251","Toronto, Canada",43.653963,-79.387207,43.493963,43.813963,-79.547207,-79.227207
"252","Leduc, Canada",53.2607636,-113.5501238,53.1007636,53.4207636,-113.7101238,-113.3901238
"253","Leduc, Canada",53.2607636,-113.5501238,53.1007636,53.4207636,-113.7101238,-113.3901238
"254","Leduc, Canada",53.2607636,-113.5501238,53.1007636,53.4207636,-113.7101238,-113.3901238
"255","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"256","Chilliwack, Canada",49.157677,-121.9514307,49.0457035,49.2256076,-122.1261538,-121.7779185
"257","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"258","Charlottetown, Canada",46.234953,-63.132935,46.074953,46.394953,-63.292935,-62.972935
"259","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"260","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"261","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"262","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"263","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"264","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"265","Nanaimo, Canada",49.1637594,-123.9379719,49.097468,49.2521065,-124.065062,-123.8007369
"266","Nanaimo, Canada",49.1637594,-123.9379719,49.097468,49.2521065,-124.065062,-123.8007369
"267","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"268","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"269","Calgary, Canada",51.02532675,-114.049868485806,50.842526,51.2125013,-114.3157587,-113.8600018
"270","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"271","Baie-Comeau, Canada",49.217597,-68.152313,49.057597,49.377597,-68.312313,-67.992313
"272","Cornerbrook, Canada",43.4925679,-80.5672475799406,43.4919676,43.4931077,-80.5684511,-80.5661356
"273","Cornerbrook, Canada",43.4925679,-80.5672475799406,43.4919676,43.4931077,-80.5684511,-80.5661356
"274","Richmond, Canada",49.1632727,-123.1376687,49.0860395,49.2619422,-123.3099703,-122.9572171
"275","St-Lambert, Canada",48.95208785,-79.4377880364346,48.9080596,49.0094168,-79.5173284,-79.3582392
"276","Vegreville, Canada",53.5,-112.05,53.4827945,53.512701,-112.1042793,-112.0166301
"277","Vegreville, Canada",53.5,-112.05,53.4827945,53.512701,-112.1042793,-112.0166301
"278","Coquitlam, Canada",49.2842958,-122.793281,49.2198547,49.3513789,-122.8937644,-122.6199095
"279","Coquitlam, Canada",49.2842958,-122.793281,49.2198547,49.3513789,-122.8937644,-122.6199095
"280","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
"281","Moose Jaw, Canada",50.401515,-105.542908,50.3527224,50.4341985,-105.6265988,-105.4659391
