"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"133","Albuquerque, USA",35.0841034,-106.6509851,34.946766,35.218203,-106.8821501,-106.4711288
"134","Marrero, USA",29.8993723,-90.1003506,29.853689,29.9133384,-90.152572,-90.083572
"135","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"136","Port St Lucie, USA",27.2939333,-80.3503283,27.2055643,27.3744233,-80.481303,-80.2442686
"137","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"138","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"139","Santa Cruz, USA",36.9749416,-122.0285259,36.9480824,37.0251538,-122.151298,-121.986759
"140","Yorktown Heights, USA",41.2709274,-73.7776336,41.2611,41.278861,-73.784281,-73.765699
"141","Colorado Springs, USA",38.8339578,-104.8253485,38.7154517,39.0351247,-104.9170862,-104.5999135
"142","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"143","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"144","San Antonio, USA",29.4246002,-98.4951405,29.1862572,29.7309623,-98.8131865,-98.2230029
"145","Atlanta, USA",33.7490987,-84.3901849,33.647808,33.886823,-84.551068,-84.28956
"146","Haymarket, USA",38.8121398,-77.6368038,38.8049,38.819473,-77.646549,-77.626124
"147","Ventura, USA",34.364744,-119.310582304204,34.358589,34.370909,-119.31248,-119.30701
"148","Calimesa, USA",34.0039044,-117.0619774,33.952989,34.0047997,-117.131952,-116.989821
"149","Louisville, USA",38.2542376,-85.759407,37.9971,38.3801391,-85.9470644,-85.4051
"150","Aberdeen, USA",46.975371,-123.815722,46.9436178,47.02059,-123.8605036,-123.680727
"151","Scituate, USA",42.1939754,-70.7697128,42.1252208,42.3045818,-70.8388231,-70.6246826
"152","Merced, USA",37.3029568,-120.4843269,37.221798,37.375691,-120.543354,-120.3995169
"153","Kansas City, USA",39.100105,-94.5781416,38.827176,39.356662,-94.765917,-94.385522
"154","Indianapolis, USA",39.7683331,-86.1583502,39.6083331,39.9283331,-86.3183502,-85.9983502
"155","Gardendale, USA",31.9941025,-102.349636597047,31.950643,32.045287,-102.394463,-102.329084
"156","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"157","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"158","Los Angeles, USA",34.0536909,-118.2427666,33.7036216,34.337306,-118.6681867,-118.1552947
"159","Raleigh, USA",35.7803977,-78.6390989,35.70825,35.971723,-78.8190461,-78.471053
"160","Yuba City, USA",39.1404477,-121.6169108,39.087183,39.175451,-121.688874,-121.597591
"161","Hattiesburg, USA",31.3271189,-89.2903392,31.185828,31.405134,-89.416602,-89.224266
"162","Georgtown, USA",38.583405,-89.919853,38.5826054,38.5842223,-89.9198748,-89.919853
"163","Everett, USA",47.9673056,-122.2013998,47.878176,48.0367667,-122.29397,-121.793978
"164","O'Fallon, USA",38.5922715,-89.9112124,38.547348,38.64393,-89.96664,-89.858135
"165","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"166","Oak Ridge, USA",36.0103562,-84.2696449,35.874865,36.064502,-84.436588,-84.156558
"167","Pinedale, USA",42.8671325,-109.8609808,42.850396,42.881226,-109.891013,-109.850533
"168","Worthington, USA",43.6205056,-95.5956434,43.600947,43.6698308,-95.6434902,-95.5327084
"169","Oceanside, USA",33.1958696,-117.3794834,33.1524845,33.3000686,-117.3998741,-117.236575
"170","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"171","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"172","Murray, USA",36.6103334,-88.314761,36.571819,36.662035,-88.361249,-88.285669
"173","Williamsville, USA",42.9637836,-78.7377258,42.9490925,42.975363,-78.755491,-78.7290137
"174","Springfield, USA",39.7990175,-89.6439575,39.653656,39.87417,-89.773182,-89.56851
"175","Milton, USA",42.2501425,-71.065573,42.2007053,42.278046,-71.1307491,-71.0314587
"176","Corpus Christi, USA",27.8002542,-97.3955744,27.483569,27.91647,-97.750557,-96.961108
"177","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"178","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"179","Palmer, USA",42.19310175,-72.3126212882452,42.1411505,42.245155,-72.395478,-72.220825
"180","Whittier, USA",33.9708782,-118.0308396,33.9282224,34.030716,-118.072246,-117.9654262
"181","Surprise, USA",33.6292271,-112.3680189,33.5802214,33.7823434,-112.6127257,-112.2985398
"182","Kennewick, USA",46.2083948,-119.1202072,46.160835,46.2401577,-119.2670002,-119.087144
"183","Northport, USA",40.9040576,-73.3420169301887,40.888472,40.919297,-73.361062,-73.3265027
"184","Humble, USA",29.9988312,-95.2621553,29.953841,30.0327621,-95.2876485,-95.243693
"185","Niagara Falls, USA",43.1030928,-79.0302618,43.0642695,43.1320614,-79.0756475,-78.9423702
"186","Columbia, USA",34.0007493,-81.0343313,33.943248,34.131597,-81.170978,-80.70394
"187","Vacaville, USA",38.3565773,-121.9877444,38.3083067,38.418291,-122.032454,-121.8949061
"188","Tampa, USA",27.9477595,-82.458444,27.8212598,28.1713602,-82.5864954,-82.2538678
"189","Vinton, USA",39.2744355,-82.4740302,39.028297,39.396015,-82.762924,-82.25972
"190","Wailuku, USA",20.887041,-156.505051,20.847041,20.927041,-156.545051,-156.465051
"191","Broken Arrow, USA",36.0525993,-95.7908195,35.918,36.119012,-95.868585,-95.546358
"192","Salt Lake City, USA",40.7670126,-111.8904308,40.6999263,40.8533905,-112.1013916,-111.7404843
"193","Columbia, USA",34.0007493,-81.0343313,33.943248,34.131597,-81.170978,-80.70394
"194","Derby, USA",37.5455735,-97.2689331,37.5186533,37.584569,-97.281377,-97.222029
"195","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"196","Winchester, USA",39.1852184,-78.1652404,39.13097,39.204733,-78.200731,-78.136953
"197","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"198","Grants Pass, USA",42.4393707,-123.3272489,42.389686,42.471679,-123.393995,-123.287563
"199","O'Fallon, USA",38.5922715,-89.9112124,38.547348,38.64393,-89.96664,-89.858135
"200","Marysville, USA",39.1457247,-121.5913516,39.128723,39.178901,-121.607779,-121.542438
"201","Chula Vista, USA",32.6400541,-117.0841955,32.577923,32.68561,-117.1240551,-116.924798
"202","Whittier, USA",33.9708782,-118.0308396,33.9282224,34.030716,-118.072246,-117.9654262
"203","Norfolk, USA",36.8889933,-76.2481624,36.8207813,37.040886,-76.3448722,-76.133872
"204","Milton, USA",42.2501425,-71.065573,42.2007053,42.278046,-71.1307491,-71.0314587
"205","Fort Worth, USA",32.753177,-97.3327459,32.551584,33.049529,-97.592388,-97.0335808
"206","Scituate, USA",42.1939754,-70.7697128,42.1252208,42.3045818,-70.8388231,-70.6246826
"207","Allentown, USA",40.6022059,-75.4712794,40.5499752,40.6361993,-75.5480852,-75.4193521
"208","Yorktown Heights, USA",41.2709274,-73.7776336,41.2611,41.278861,-73.784281,-73.765699
"209","Huntington, USA",38.4192496,-82.445154,38.375994,38.4396988,-82.5317857,-82.353193
"210","Colorado Springs, USA",38.8339578,-104.8253485,38.7154517,39.0351247,-104.9170862,-104.5999135
"211","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"212","Ankeny, USA",41.7318715,-93.6003837,41.6521318,41.7840822,-93.6727663,-93.5414352
"213","Williston, USA",48.1465457,-103.621814,48.132554,48.24476,-103.712359,-103.561031
"214","Fairfax, USA",38.8462236,-77.3063733,38.8327974,38.871692,-77.3350493,-77.268624
"215","San Jose, USA",37.3361905,-121.8905833,37.124503,37.4692175,-122.045672,-121.589153
"216","Sisters, USA",37.9885001,-122.4423505,37.6685001,38.3085001,-122.7623505,-122.1223505
"217","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"218","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"219","Tallmadge, USA",41.1014616,-81.4417989,41.0663263,41.135793,-81.465751,-81.376296
"220","Del Mar, USA",32.9594891,-117.2653146,32.936471,32.9805006,-117.2725054,-117.2546646
"221","Greeley, USA",40.4233142,-104.7091322,40.377492,40.481218,-104.907386,-104.619143
"222","Rio Rancho, USA",35.233375,-106.6644716,35.179918,35.396246,-106.865206,-106.567003
"223","Salt Lake City, USA",40.7670126,-111.8904308,40.6999263,40.8533905,-112.1013916,-111.7404843
"224","Frederick, USA",39.4142186,-77.4109269,39.3926326,39.475677,-77.478087,-77.359292
"225","Oneonta, USA",42.453492,-75.0629531,42.413492,42.493492,-75.1029531,-75.0229531
"226","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"227","Westlake Village, USA",34.1460234,-118.8061794,34.110187,34.1682297,-118.8564629,-118.7888917
"228","Merced, USA",37.3029568,-120.4843269,37.221798,37.375691,-120.543354,-120.3995169
"229","Kansas City, USA",39.100105,-94.5781416,38.827176,39.356662,-94.765917,-94.385522
"230","Florence, USA",34.79981,-87.677251,34.7790447,34.8911749,-87.7224774,-87.575818
"231","Manhattan, USA",40.7900869,-73.9598295,40.6996823,40.8777963,-74.0194416,-73.9101872
"232","Rosemont, USA",41.9941334,-87.8756737,41.9738209,42.009623,-87.8970844,-87.8554997
"233","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"234","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"235","D'Iberville, USA",30.4263092,-88.8908638,30.4228378,30.494001,-88.9271943,-88.8832241
"236","Princeton, USA",38.3553236,-87.5675223,38.333293,38.374231,-87.617171,-87.538324
"237","Atlanta, USA",33.7490987,-84.3901849,33.647808,33.886823,-84.551068,-84.28956
"238","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
"239","Atascadero, USA",35.4894169,-120.6707255,35.438724,35.5338986,-120.746163,-120.617967
"240","Houston, USA",29.7589382,-95.3676974,29.5370705,30.1103506,-95.9097419,-95.0120525
"241","Aberdeen, USA",46.975371,-123.815722,46.9436178,47.02059,-123.8605036,-123.680727
"242","Niagara Falls, USA",43.1030928,-79.0302618,43.0642695,43.1320614,-79.0756475,-78.9423702
"243","Houston, USA",29.7589382,-95.3676974,29.5370705,30.1103506,-95.9097419,-95.0120525
"244","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"245","Bohemia, USA",40.7694091,-73.1148664,40.7478436,40.7924433,-73.1697651,-73.08282
"246","Vacaville, USA",38.3565773,-121.9877444,38.3083067,38.418291,-122.032454,-121.8949061
"247","Surprise, USA",33.6292271,-112.3680189,33.5802214,33.7823434,-112.6127257,-112.2985398
"248","Johnson City, USA",36.3134398,-82.3534728,36.259144,36.434556,-82.52183,-82.292453
"249","Lynden, USA",48.9466041,-122.4569315,48.9315755,48.9647889,-122.5073049,-122.4018076
"250","Imperial, USA",33.0305487,-115.3595666,32.6184031,33.4338267,-116.1062735,-114.4627897
"251","Billings, USA",45.7874957,-108.49607,45.710673,45.852653,-108.691519,-108.435916
"252","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"253","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"254","Salina, USA",38.8402805,-97.6114237,38.754624,38.895971,-97.705992,-97.557624
"255","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"256","Vista, USA",33.2000368,-117.2425355,33.1311039,33.2388944,-117.288252,-117.192687
"257","Fayetteville, USA",36.0625843,-94.1574328,35.9893558,36.1489329,-94.2978481,-94.0267113
"258","Huntsville, USA",34.6686435,-86.4418197139765,34.666066,34.673275,-86.444038,-86.439569
"259","Palmer, USA",42.19310175,-72.3126212882452,42.1411505,42.245155,-72.395478,-72.220825
"260","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"261","Honolulu, USA",21.304547,-157.8556764,21.249038,21.401987,-157.954869,-157.647857
"262","South Windsor, USA",41.8489872,-72.5717551,41.8089872,41.8889872,-72.6117551,-72.5317551
"263","Lathrop, USA",37.8227046,-121.27661,37.7597874,37.8660124,-121.4142816,-121.2616106
"264","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"265","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"266","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"267","Long Beach, USA",33.78538945,-118.158049315311,33.6905847,33.8855951,-118.248966,-118.0632825
"268","Newport, USA",41.4899827,-71.3137707,41.448967,41.523208,-71.363448,-71.2856084
"269","Bremerton, USA",47.5653663,-122.6246836,47.4616173,47.6068695,-122.8054189,-122.5965239
"270","Brownsville, USA",25.9140256,-97.4890856,25.84019,26.2175148,-97.6445529,-97.2736409
"271","Ventura, USA",34.364744,-119.310582304204,34.358589,34.370909,-119.31248,-119.30701
"272","Kalispell, USA",48.2022563,-114.3167117,48.139024,48.284487,-114.373904,-114.268812
"273","Laramie, USA",41.311367,-105.591101,41.2774198,41.335813,-105.6972892,-105.5281902
"274","Niguel, USA",36.962916,-121.761453,36.9628659,36.962916,-121.761453,-121.7600374
"275","West Palm Beach, USA",26.7153425,-80.0533746,26.6444232,26.8401733,-80.214633,-80.0434769
"276","Tampa, USA",27.9477595,-82.458444,27.8212598,28.1713602,-82.5864954,-82.2538678
"277","Santa Cruz, USA",36.9749416,-122.0285259,36.9480824,37.0251538,-122.151298,-121.986759
"278","Fairmont, USA",39.4850848,-80.1425781,39.425949,39.506492,-80.213187,-80.104803
"279","Texarkana, USA",33.4254684,-94.0430977,33.3813921,33.5119622,-94.1448618,-94.0428937
"280","Martinez, USA",38.0138934,-122.1338674,37.9535573,38.0473872,-122.1571681,-122.0751732
"281","Placentia, USA",33.8714814,-117.8617337,33.8536039,33.9101951,-117.8850228,-117.8164366
"282","Plainfield, USA",41.6269745,-88.2039539,41.5692308,41.6801928,-88.3120989,-88.1631809
"283","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"284","El Paso, USA",31.7600372,-106.487287,31.6224579,32.001484,-106.6357782,-106.1991528
"285","Bowling Green, USA",36.9903199,-86.4436018,36.898847,37.046652,-86.533207,-86.306719
"286","Murray, USA",36.6103334,-88.314761,36.571819,36.662035,-88.361249,-88.285669
"287","Topeka, USA",39.049011,-95.677556,38.917193,39.1094,-95.812263,-95.6019399
"288","Dayton, USA",39.7589478,-84.1916069,39.70185,39.920823,-84.311377,-84.092938
